nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6,timestamp_epoch_ms,classification
10.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,580.0,39.0,2.0,1762176143890.0,neutral
11.0,0.0,0.0,0.0,0.0,515.0,508.0,0.0,587.0,39.0,2.0,1762176143891.0,neutral
12.0,0.0,0.0,0.0,0.0,514.0,507.0,0.0,590.0,39.0,2.0,1762176143892.0,neutral
13.0,0.0,0.0,0.0,0.0,513.0,507.0,0.0,591.0,39.0,2.0,1762176143893.0,neutral
14.0,0.0,0.0,0.0,0.0,516.0,507.0,0.0,577.0,39.0,2.0,1762176143894.0,neutral
15.0,0.0,0.0,0.0,0.0,511.0,508.0,0.0,552.0,39.0,2.0,1762176143895.0,neutral
0.0,0.0,0.0,0.0,0.0,504.0,506.0,1.0,521.0,39.0,2.0,1762176143896.0,neutral
1.0,0.0,0.0,0.0,0.0,505.0,508.0,0.0,492.0,39.0,2.0,1762176143897.0,neutral
2.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,463.0,39.0,2.0,1762176143898.0,neutral
3.0,0.0,0.0,0.0,0.0,507.0,509.0,0.0,444.0,39.0,2.0,1762176143899.0,neutral
4.0,0.0,0.0,0.0,0.0,510.0,510.0,1.0,451.0,39.0,2.0,1762176143900.0,neutral
5.0,0.0,0.0,0.0,0.0,508.0,509.0,0.0,480.0,39.0,2.0,1762176143901.0,neutral
6.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,531.0,39.0,2.0,1762176143902.0,neutral
7.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,579.0,39.0,2.0,1762176143903.0,neutral
8.0,0.0,0.0,0.0,0.0,510.0,512.0,1.0,621.0,39.0,2.0,1762176143904.0,neutral
9.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,664.0,39.0,2.0,1762176143905.0,neutral
10.0,0.0,0.0,0.0,0.0,519.0,509.0,0.0,715.0,39.0,2.0,1762176143906.0,neutral
11.0,0.0,0.0,0.0,0.0,523.0,509.0,0.0,766.0,39.0,2.0,1762176143907.0,blink
12.0,0.0,0.0,0.0,0.0,512.0,510.0,1.0,798.0,39.0,2.0,1762176143908.0,blink
13.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,821.0,39.0,2.0,1762176143909.0,blink
14.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,837.0,39.0,2.0,1762176143910.0,blink
15.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,844.0,38.0,2.0,1762176143911.0,blink
0.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,842.0,39.0,2.0,1762176143912.0,blink
1.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,833.0,39.0,2.0,1762176143913.0,blink
2.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,829.0,39.0,2.0,1762176143914.0,blink
3.0,0.0,0.0,0.0,0.0,500.0,512.0,0.0,824.0,39.0,2.0,1762176143915.0,blink
4.0,0.0,0.0,0.0,0.0,505.0,513.0,1.0,824.0,39.0,2.0,1762176143916.0,blink
5.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,826.0,39.0,2.0,1762176143917.0,blink
6.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,835.0,39.0,2.0,1762176143918.0,blink
7.0,0.0,0.0,0.0,0.0,506.0,513.0,0.0,847.0,39.0,2.0,1762176143919.0,blink
8.0,0.0,0.0,0.0,0.0,515.0,512.0,1.0,849.0,39.0,2.0,1762176143920.0,blink
9.0,0.0,0.0,0.0,0.0,518.0,512.0,0.0,850.0,39.0,2.0,1762176143921.0,blink
10.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,855.0,39.0,2.0,1762176143922.0,blink
11.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,856.0,39.0,2.0,1762176143923.0,blink
12.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,862.0,38.0,2.0,1762176143924.0,blink
13.0,0.0,0.0,0.0,0.0,520.0,513.0,0.0,867.0,39.0,2.0,1762176143925.0,blink
14.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,873.0,39.0,2.0,1762176143926.0,blink
15.0,0.0,0.0,0.0,0.0,505.0,514.0,0.0,881.0,39.0,2.0,1762176143927.0,blink
0.0,0.0,0.0,0.0,0.0,510.0,514.0,1.0,891.0,39.0,2.0,1762176143928.0,blink
1.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,911.0,39.0,2.0,1762176143929.0,blink
2.0,0.0,0.0,0.0,0.0,511.0,514.0,0.0,939.0,39.0,2.0,1762176143930.0,blink
3.0,0.0,0.0,0.0,0.0,507.0,515.0,0.0,933.0,38.0,2.0,1762176143931.0,blink
4.0,0.0,0.0,0.0,0.0,509.0,512.0,1.0,930.0,38.0,2.0,1762176143932.0,blink
5.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,923.0,39.0,2.0,1762176143933.0,blink
6.0,0.0,0.0,0.0,0.0,503.0,513.0,0.0,915.0,39.0,2.0,1762176143934.0,blink
7.0,0.0,0.0,0.0,0.0,510.0,514.0,0.0,912.0,39.0,2.0,1762176143935.0,blink
8.0,0.0,0.0,0.0,0.0,508.0,514.0,1.0,908.0,39.0,2.0,1762176143936.0,blink
9.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,912.0,39.0,2.0,1762176143937.0,blink
10.0,0.0,0.0,0.0,0.0,521.0,515.0,0.0,908.0,39.0,2.0,1762176143938.0,blink
11.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,899.0,38.0,2.0,1762176143939.0,blink
12.0,0.0,0.0,0.0,0.0,509.0,515.0,0.0,887.0,39.0,2.0,1762176143940.0,blink
13.0,0.0,0.0,0.0,0.0,519.0,512.0,0.0,874.0,39.0,2.0,1762176143941.0,blink
14.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,875.0,39.0,2.0,1762176143942.0,blink
15.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,873.0,39.0,2.0,1762176143943.0,blink
0.0,0.0,0.0,0.0,0.0,519.0,512.0,1.0,862.0,39.0,2.0,1762176143944.0,blink
1.0,0.0,0.0,0.0,0.0,511.0,510.0,0.0,852.0,39.0,2.0,1762176143945.0,blink
2.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,847.0,39.0,2.0,1762176143946.0,blink
3.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,841.0,38.0,2.0,1762176143947.0,blink
4.0,0.0,0.0,0.0,0.0,507.0,512.0,1.0,829.0,38.0,2.0,1762176143948.0,blink
5.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,825.0,39.0,2.0,1762176143949.0,blink
6.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,838.0,39.0,2.0,1762176143950.0,blink
7.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,850.0,39.0,2.0,1762176143951.0,blink
8.0,0.0,0.0,0.0,0.0,505.0,512.0,1.0,858.0,39.0,2.0,1762176143952.0,blink
9.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,855.0,39.0,2.0,1762176143953.0,blink
10.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,839.0,39.0,2.0,1762176143954.0,blink
11.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,823.0,39.0,2.0,1762176143955.0,blink
12.0,0.0,0.0,0.0,0.0,509.0,512.0,1.0,805.0,38.0,2.0,1762176143956.0,blink
13.0,0.0,0.0,0.0,0.0,516.0,512.0,0.0,793.0,39.0,2.0,1762176143957.0,blink
14.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,775.0,38.0,2.0,1762176143958.0,blink
15.0,0.0,0.0,0.0,0.0,518.0,512.0,0.0,763.0,38.0,2.0,1762176143959.0,blink
0.0,0.0,0.0,0.0,0.0,511.0,509.0,1.0,754.0,39.0,2.0,1762176143960.0,blink
1.0,0.0,0.0,0.0,0.0,511.0,509.0,0.0,748.0,39.0,2.0,1762176143961.0,neutral
2.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,743.0,39.0,2.0,1762176143962.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,747.0,39.0,2.0,1762176143963.0,neutral
4.0,0.0,0.0,0.0,0.0,505.0,511.0,1.0,755.0,38.0,2.0,1762176143964.0,blink
5.0,0.0,0.0,0.0,0.0,506.0,511.0,0.0,754.0,39.0,2.0,1762176143965.0,blink
6.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,746.0,39.0,2.0,1762176143966.0,neutral
7.0,0.0,0.0,0.0,0.0,502.0,510.0,0.0,733.0,39.0,2.0,1762176143967.0,neutral
8.0,0.0,0.0,0.0,0.0,502.0,509.0,1.0,721.0,39.0,2.0,1762176143968.0,neutral
9.0,0.0,0.0,0.0,0.0,508.0,509.0,0.0,711.0,39.0,2.0,1762176143969.0,neutral
10.0,0.0,0.0,0.0,0.0,519.0,508.0,0.0,701.0,39.0,2.0,1762176143970.0,neutral
11.0,0.0,0.0,0.0,0.0,513.0,508.0,0.0,697.0,38.0,2.0,1762176143971.0,neutral
12.0,0.0,0.0,0.0,0.0,515.0,507.0,0.0,702.0,38.0,2.0,1762176143972.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,507.0,0.0,711.0,39.0,2.0,1762176143973.0,neutral
14.0,0.0,0.0,0.0,0.0,526.0,508.0,0.0,713.0,39.0,2.0,1762176143974.0,neutral
15.0,0.0,0.0,0.0,0.0,518.0,508.0,0.0,714.0,39.0,2.0,1762176143975.0,neutral
0.0,0.0,0.0,0.0,0.0,511.0,511.0,1.0,715.0,39.0,2.0,1762176143976.0,neutral
1.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,723.0,39.0,2.0,1762176143977.0,neutral
2.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,737.0,39.0,2.0,1762176143978.0,neutral
3.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,759.0,38.0,2.0,1762176143979.0,blink
4.0,0.0,0.0,0.0,0.0,509.0,512.0,1.0,778.0,39.0,2.0,1762176143980.0,blink
5.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,790.0,39.0,2.0,1762176143981.0,blink
6.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,794.0,39.0,2.0,1762176143982.0,blink
7.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,789.0,39.0,2.0,1762176143983.0,blink
8.0,0.0,0.0,0.0,0.0,503.0,513.0,1.0,780.0,39.0,2.0,1762176143984.0,blink
9.0,0.0,0.0,0.0,0.0,499.0,511.0,0.0,771.0,39.0,2.0,1762176143985.0,blink
10.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,761.0,39.0,2.0,1762176143986.0,blink
11.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,751.0,39.0,2.0,1762176143987.0,blink
12.0,0.0,0.0,0.0,0.0,514.0,513.0,1.0,742.0,39.0,2.0,1762176143988.0,neutral
13.0,0.0,0.0,0.0,0.0,504.0,514.0,0.0,737.0,39.0,2.0,1762176143989.0,neutral
14.0,0.0,0.0,0.0,0.0,515.0,517.0,0.0,732.0,39.0,2.0,1762176143990.0,neutral
15.0,0.0,0.0,0.0,0.0,511.0,517.0,0.0,723.0,39.0,2.0,1762176143991.0,neutral
0.0,0.0,0.0,0.0,0.0,513.0,514.0,1.0,724.0,39.0,2.0,1762176143992.0,neutral
1.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,731.0,38.0,2.0,1762176143993.0,neutral
2.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,743.0,39.0,2.0,1762176143994.0,neutral
3.0,0.0,0.0,0.0,0.0,517.0,513.0,0.0,755.0,38.0,2.0,1762176143995.0,blink
4.0,0.0,0.0,0.0,0.0,514.0,514.0,1.0,768.0,39.0,2.0,1762176143996.0,blink
5.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,780.0,39.0,2.0,1762176143997.0,blink
6.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,783.0,39.0,2.0,1762176143998.0,blink
7.0,0.0,0.0,0.0,0.0,505.0,510.0,0.0,787.0,39.0,2.0,1762176143999.0,blink
8.0,0.0,0.0,0.0,0.0,511.0,510.0,1.0,787.0,39.0,2.0,1762176144000.0,blink
9.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,797.0,39.0,2.0,1762176144001.0,blink
10.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,790.0,39.0,2.0,1762176144002.0,blink
11.0,0.0,0.0,0.0,0.0,505.0,513.0,0.0,783.0,39.0,2.0,1762176144003.0,blink
12.0,0.0,0.0,0.0,0.0,510.0,512.0,1.0,767.0,39.0,2.0,1762176144004.0,blink
13.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,755.0,39.0,2.0,1762176144005.0,blink
14.0,0.0,0.0,0.0,0.0,516.0,510.0,0.0,751.0,39.0,2.0,1762176144006.0,blink
15.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,756.0,39.0,2.0,1762176144007.0,blink
0.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,751.0,39.0,2.0,1762176144008.0,blink
1.0,0.0,0.0,0.0,0.0,510.0,509.0,0.0,735.0,39.0,2.0,1762176144009.0,neutral
2.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,705.0,39.0,2.0,1762176144010.0,neutral
3.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,671.0,39.0,2.0,1762176144011.0,neutral
4.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,654.0,39.0,2.0,1762176144012.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,650.0,39.0,2.0,1762176144013.0,neutral
6.0,0.0,0.0,0.0,0.0,503.0,513.0,0.0,652.0,39.0,2.0,1762176144014.0,neutral
7.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,659.0,39.0,2.0,1762176144015.0,neutral
8.0,0.0,0.0,0.0,0.0,505.0,512.0,1.0,671.0,39.0,2.0,1762176144016.0,neutral
9.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,686.0,39.0,2.0,1762176144017.0,neutral
10.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,700.0,39.0,2.0,1762176144018.0,neutral
11.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,700.0,39.0,2.0,1762176144019.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,689.0,39.0,2.0,1762176144020.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,674.0,39.0,2.0,1762176144021.0,neutral
14.0,0.0,0.0,0.0,0.0,514.0,510.0,0.0,659.0,39.0,2.0,1762176144022.0,neutral
15.0,0.0,0.0,0.0,0.0,515.0,510.0,0.0,654.0,39.0,2.0,1762176144023.0,neutral
0.0,0.0,0.0,0.0,0.0,509.0,511.0,1.0,650.0,39.0,2.0,1762176144024.0,neutral
1.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,641.0,39.0,2.0,1762176144025.0,neutral
2.0,0.0,0.0,0.0,0.0,516.0,512.0,0.0,629.0,39.0,2.0,1762176144026.0,neutral
3.0,0.0,0.0,0.0,0.0,517.0,510.0,0.0,620.0,39.0,2.0,1762176144027.0,neutral
4.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,615.0,38.0,2.0,1762176144028.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,612.0,39.0,2.0,1762176144029.0,neutral
6.0,0.0,0.0,0.0,0.0,513.0,514.0,0.0,606.0,39.0,2.0,1762176144030.0,neutral
7.0,0.0,0.0,0.0,0.0,510.0,514.0,0.0,599.0,38.0,2.0,1762176144031.0,neutral
8.0,0.0,0.0,0.0,0.0,500.0,511.0,0.0,588.0,39.0,2.0,1762176144032.0,neutral
9.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,581.0,39.0,2.0,1762176144033.0,neutral
10.0,0.0,0.0,0.0,0.0,505.0,513.0,0.0,571.0,39.0,2.0,1762176144034.0,neutral
11.0,0.0,0.0,0.0,0.0,509.0,514.0,0.0,559.0,39.0,2.0,1762176144035.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,512.0,1.0,539.0,38.0,2.0,1762176144036.0,neutral
13.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,520.0,39.0,2.0,1762176144037.0,neutral
14.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,510.0,39.0,2.0,1762176144038.0,neutral
15.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,512.0,39.0,2.0,1762176144039.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,512.0,1.0,527.0,39.0,2.0,1762176144040.0,neutral
1.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,543.0,38.0,2.0,1762176144041.0,neutral
2.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,560.0,39.0,2.0,1762176144042.0,neutral
3.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,575.0,38.0,2.0,1762176144043.0,neutral
4.0,0.0,0.0,0.0,0.0,512.0,512.0,1.0,578.0,39.0,2.0,1762176144044.0,neutral
5.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,584.0,39.0,2.0,1762176144045.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,515.0,0.0,568.0,39.0,2.0,1762176144046.0,neutral
7.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,562.0,39.0,2.0,1762176144047.0,neutral
8.0,0.0,0.0,0.0,0.0,504.0,514.0,1.0,562.0,38.0,2.0,1762176144048.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,568.0,39.0,2.0,1762176144049.0,neutral
10.0,0.0,0.0,0.0,0.0,504.0,510.0,0.0,573.0,39.0,2.0,1762176144050.0,neutral
11.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,572.0,38.0,2.0,1762176144051.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,570.0,38.0,2.0,1762176144052.0,neutral
13.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,563.0,39.0,2.0,1762176144053.0,neutral
14.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,553.0,39.0,2.0,1762176144054.0,neutral
15.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,547.0,39.0,2.0,1762176144055.0,neutral
0.0,0.0,0.0,0.0,0.0,515.0,512.0,1.0,539.0,39.0,2.0,1762176144056.0,neutral
1.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,531.0,39.0,2.0,1762176144057.0,neutral
2.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,521.0,39.0,2.0,1762176144058.0,neutral
3.0,0.0,0.0,0.0,0.0,517.0,516.0,0.0,517.0,39.0,2.0,1762176144059.0,neutral
4.0,0.0,0.0,0.0,0.0,513.0,518.0,1.0,522.0,38.0,2.0,1762176144060.0,neutral
5.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,507.0,39.0,2.0,1762176144061.0,neutral
6.0,0.0,0.0,0.0,0.0,515.0,515.0,0.0,510.0,39.0,2.0,1762176144062.0,neutral
7.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,501.0,39.0,2.0,1762176144063.0,neutral
8.0,0.0,0.0,0.0,0.0,510.0,515.0,0.0,496.0,39.0,2.0,1762176144064.0,neutral
9.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,493.0,39.0,2.0,1762176144065.0,neutral
10.0,0.0,0.0,0.0,0.0,506.0,515.0,0.0,492.0,39.0,2.0,1762176144066.0,neutral
11.0,0.0,0.0,0.0,0.0,509.0,515.0,0.0,495.0,38.0,2.0,1762176144067.0,neutral
12.0,0.0,0.0,0.0,0.0,509.0,514.0,1.0,502.0,39.0,2.0,1762176144068.0,neutral
13.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,517.0,39.0,2.0,1762176144069.0,neutral
14.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,527.0,38.0,2.0,1762176144070.0,neutral
15.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,538.0,38.0,2.0,1762176144071.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,511.0,1.0,547.0,39.0,2.0,1762176144072.0,neutral
1.0,0.0,0.0,0.0,0.0,514.0,508.0,0.0,555.0,39.0,2.0,1762176144073.0,neutral
2.0,0.0,0.0,0.0,0.0,512.0,507.0,0.0,552.0,39.0,2.0,1762176144074.0,neutral
3.0,0.0,0.0,0.0,0.0,513.0,508.0,0.0,542.0,39.0,2.0,1762176144075.0,neutral
4.0,0.0,0.0,0.0,0.0,511.0,508.0,1.0,531.0,38.0,2.0,1762176144076.0,neutral
5.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,523.0,39.0,2.0,1762176144077.0,neutral
6.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,515.0,39.0,2.0,1762176144078.0,neutral
7.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,520.0,39.0,2.0,1762176144079.0,neutral
8.0,0.0,0.0,0.0,0.0,509.0,511.0,1.0,524.0,39.0,2.0,1762176144080.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,530.0,39.0,2.0,1762176144081.0,neutral
10.0,0.0,0.0,0.0,0.0,515.0,509.0,0.0,542.0,39.0,2.0,1762176144082.0,neutral
11.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,560.0,39.0,2.0,1762176144083.0,neutral
12.0,0.0,0.0,0.0,0.0,512.0,511.0,1.0,569.0,39.0,2.0,1762176144084.0,neutral
13.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,571.0,39.0,2.0,1762176144085.0,neutral
14.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,567.0,39.0,2.0,1762176144086.0,neutral
15.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,560.0,39.0,2.0,1762176144087.0,neutral
0.0,0.0,0.0,0.0,0.0,511.0,512.0,1.0,544.0,38.0,2.0,1762176144088.0,neutral
1.0,0.0,0.0,0.0,0.0,510.0,509.0,0.0,528.0,39.0,2.0,1762176144089.0,neutral
2.0,0.0,0.0,0.0,0.0,517.0,510.0,0.0,524.0,39.0,2.0,1762176144090.0,neutral
3.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,519.0,38.0,2.0,1762176144091.0,neutral
4.0,0.0,0.0,0.0,0.0,507.0,510.0,1.0,515.0,39.0,2.0,1762176144092.0,neutral
5.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,509.0,39.0,2.0,1762176144093.0,neutral
6.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,497.0,39.0,2.0,1762176144094.0,neutral
7.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,495.0,39.0,2.0,1762176144095.0,neutral
8.0,0.0,0.0,0.0,0.0,514.0,512.0,1.0,491.0,39.0,2.0,1762176144096.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,483.0,39.0,2.0,1762176144097.0,neutral
10.0,0.0,0.0,0.0,0.0,506.0,510.0,0.0,468.0,39.0,2.0,1762176144098.0,neutral
11.0,0.0,0.0,0.0,0.0,515.0,509.0,0.0,458.0,39.0,2.0,1762176144099.0,neutral
12.0,0.0,0.0,0.0,0.0,500.0,508.0,0.0,451.0,38.0,2.0,1762176144100.0,neutral
13.0,0.0,0.0,0.0,0.0,501.0,510.0,0.0,451.0,39.0,2.0,1762176144101.0,neutral
14.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,455.0,39.0,2.0,1762176144102.0,neutral
15.0,0.0,0.0,0.0,0.0,517.0,512.0,0.0,461.0,39.0,2.0,1762176144103.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,468.0,39.0,2.0,1762176144104.0,neutral
1.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,470.0,39.0,2.0,1762176144105.0,neutral
2.0,0.0,0.0,0.0,0.0,509.0,513.0,0.0,465.0,39.0,2.0,1762176144106.0,neutral
3.0,0.0,0.0,0.0,0.0,515.0,513.0,0.0,460.0,39.0,2.0,1762176144107.0,neutral
4.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,455.0,38.0,2.0,1762176144108.0,neutral
5.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,447.0,39.0,2.0,1762176144109.0,neutral
6.0,0.0,0.0,0.0,0.0,506.0,513.0,0.0,433.0,39.0,2.0,1762176144110.0,neutral
7.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,424.0,38.0,2.0,1762176144111.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,417.0,39.0,2.0,1762176144112.0,neutral
9.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,412.0,39.0,2.0,1762176144113.0,neutral
10.0,0.0,0.0,0.0,0.0,502.0,511.0,0.0,418.0,39.0,2.0,1762176144114.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,425.0,39.0,2.0,1762176144115.0,neutral
12.0,0.0,0.0,0.0,0.0,500.0,512.0,1.0,434.0,38.0,2.0,1762176144116.0,neutral
13.0,0.0,0.0,0.0,0.0,506.0,511.0,0.0,445.0,39.0,2.0,1762176144117.0,neutral
14.0,0.0,0.0,0.0,0.0,514.0,510.0,0.0,459.0,39.0,2.0,1762176144118.0,neutral
15.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,472.0,39.0,2.0,1762176144119.0,neutral
0.0,0.0,0.0,0.0,0.0,516.0,510.0,1.0,484.0,39.0,2.0,1762176144120.0,neutral
1.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,492.0,39.0,2.0,1762176144121.0,neutral
2.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,500.0,39.0,2.0,1762176144122.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,504.0,39.0,2.0,1762176144123.0,neutral
4.0,0.0,0.0,0.0,0.0,515.0,513.0,1.0,507.0,39.0,2.0,1762176144124.0,neutral
5.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,512.0,39.0,2.0,1762176144125.0,neutral
6.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,516.0,39.0,2.0,1762176144126.0,neutral
7.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,524.0,39.0,2.0,1762176144127.0,neutral
8.0,0.0,0.0,0.0,0.0,508.0,515.0,1.0,526.0,38.0,2.0,1762176144128.0,neutral
9.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,532.0,39.0,2.0,1762176144129.0,neutral
10.0,0.0,0.0,0.0,0.0,505.0,512.0,0.0,531.0,39.0,2.0,1762176144130.0,neutral
11.0,0.0,0.0,0.0,0.0,500.0,512.0,0.0,526.0,38.0,2.0,1762176144131.0,neutral
12.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,516.0,39.0,2.0,1762176144132.0,neutral
13.0,0.0,0.0,0.0,0.0,503.0,512.0,0.0,498.0,39.0,2.0,1762176144133.0,neutral
14.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,479.0,39.0,2.0,1762176144134.0,neutral
15.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,467.0,39.0,2.0,1762176144135.0,neutral
0.0,0.0,0.0,0.0,0.0,504.0,512.0,1.0,462.0,39.0,2.0,1762176144136.0,neutral
1.0,0.0,0.0,0.0,0.0,511.0,510.0,0.0,467.0,39.0,2.0,1762176144137.0,neutral
2.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,481.0,39.0,2.0,1762176144138.0,neutral
3.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,495.0,39.0,2.0,1762176144139.0,neutral
